discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Alpine Skiing,lillehammer-1994,super-G men,Men,SILVER,Athlete,,,Tommy Moe,United States of America,US,USA
Alpine Skiing,lillehammer-1994,super-G men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kjetil-andre-aamodt,Kjetil Andre AAMODT,Norway,NO,NOR
Alpine Skiing,lillehammer-1994,giant slalom men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/markus-wasmeier,Markus WASMEIER,Germany,DE,GER
Alpine Skiing,lillehammer-1994,giant slalom men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/urs-kaelin,Urs KAELIN,Switzerland,CH,SUI
Alpine Skiing,lillehammer-1994,giant slalom men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/christian-mayer,Christian MAYER,Austria,AT,AUT
Cross Country Skiing,lillehammer-1994,Relay 4x5km women,Women,GOLD,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS
Cross Country Skiing,lillehammer-1994,Relay 4x5km women,Women,SILVER,GameTeam,Norway team,,,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,Relay 4x5km women,Women,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,Combined 10km  15km pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bjorn-daehlie,Björn DAEHLIE,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,Combined 10km  15km pursuit men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/vladimir-smirnov,Vladimir SMIRNOV,Kazakhstan,KZ,KAZ
Cross Country Skiing,lillehammer-1994,Combined 10km  15km pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/silvio-fauner,Silvio FAUNER,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,15km mass start women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/manuela-di-centa,Manuela DI CENTA,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,15km mass start women,Women,SILVER,Athlete,,,Lyubov Yegorova,Russian Federation,RU,RUS
Cross Country Skiing,lillehammer-1994,15km mass start women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nina-gavriljuk,Nina GAVRILJUK,Russian Federation,RU,RUS
Cross Country Skiing,lillehammer-1994,Relay 4x10km men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,Relay 4x10km men,Men,SILVER,GameTeam,Norway team,,,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,Relay 4x10km men,Men,BRONZE,GameTeam,Finland team,,,Finland,FI,FIN
Cross Country Skiing,lillehammer-1994,50km men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vladimir-smirnov,Vladimir SMIRNOV,Kazakhstan,KZ,KAZ
Cross Country Skiing,lillehammer-1994,50km men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mika-myllylae,Mika MYLLYLAE,Finland,FI,FIN
Cross Country Skiing,lillehammer-1994,50km men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sture-sivertsen,Sture SIVERTSEN,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,10km pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bjorn-daehlie,Björn DAEHLIE,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,10km pursuit men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/vladimir-smirnov,Vladimir SMIRNOV,Kazakhstan,KZ,KAZ
Cross Country Skiing,lillehammer-1994,10km pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/marco-albarello,Marco ALBARELLO,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,Combined 5km  10km pursuit women,Women,GOLD,Athlete,,,Lyubov Yegorova,Russian Federation,RU,RUS
Cross Country Skiing,lillehammer-1994,Combined 5km  10km pursuit women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/manuela-di-centa,Manuela DI CENTA,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,Combined 5km  10km pursuit women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/stefania-belmondo,Stefania BELMONDO,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,30km women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/manuela-di-centa,Manuela DI CENTA,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,30km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marit-mikkelsplass,Marit MIKKELSPLASS,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,30km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/marja-liisa-kirvesniemi,Marja-Liisa KIRVESNIEMI HAEMAELAEINEN,Finland,FI,FIN
Cross Country Skiing,lillehammer-1994,30km mass start men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/thomas-alsgaard,Thomas ALSGAARD,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,30km mass start men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bjorn-daehlie,Björn DAEHLIE,Norway,NO,NOR
Cross Country Skiing,lillehammer-1994,30km mass start men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/mika-myllylae,Mika MYLLYLAE,Finland,FI,FIN
Cross Country Skiing,lillehammer-1994,5km women,Women,GOLD,Athlete,,,Lyubov Yegorova,Russian Federation,RU,RUS
Cross Country Skiing,lillehammer-1994,5km women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/manuela-di-centa,Manuela DI CENTA,Italy,IT,ITA
Cross Country Skiing,lillehammer-1994,5km women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/marja-liisa-kirvesniemi,Marja-Liisa KIRVESNIEMI HAEMAELAEINEN,Finland,FI,FIN
Bobsleigh,lillehammer-1994,four-man men,Men,GOLD,GameTeam,Germany team #2,,,Germany,DE,GER
Bobsleigh,lillehammer-1994,four-man men,Men,SILVER,GameTeam,Switzerland team #1,,,Switzerland,CH,SUI
Bobsleigh,lillehammer-1994,four-man men,Men,BRONZE,GameTeam,Germany team #1,,,Germany,DE,GER
Bobsleigh,lillehammer-1994,two-man men,Men,GOLD,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/gustav-weder,Gustav WEDER,Switzerland,CH,SUI
Bobsleigh,lillehammer-1994,two-man men,Men,GOLD,GameTeam,Switzerland team #1,https://olympics.com/en/athletes/donat-acklin,Donat ACKLIN,Switzerland,CH,SUI
Bobsleigh,lillehammer-1994,two-man men,Men,SILVER,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/reto-goetschi,Reto GOETSCHI,Switzerland,CH,SUI
Bobsleigh,lillehammer-1994,two-man men,Men,SILVER,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/guido-acklin,Guido ACKLIN,Switzerland,CH,SUI
Bobsleigh,lillehammer-1994,two-man men,Men,BRONZE,GameTeam,Italy team #1,https://olympics.com/en/athletes/gunther-huber,Günther HUBER,Italy,IT,ITA
Bobsleigh,lillehammer-1994,two-man men,Men,BRONZE,GameTeam,Italy team #1,https://olympics.com/en/athletes/stefano-ticci,Stefano TICCI,Italy,IT,ITA
Wrestling,barcelona-1992,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/bruce-robert-baumgartner,Bruce Robert BAUMGARTNER,United States of America,US,USA
Wrestling,barcelona-1992,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/jeffrey-james-milton-thue,Jeffrey James Milton THUE,Canada,CA,CAN
Wrestling,barcelona-1992,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",Men,BRONZE,Athlete,,,Davit Gobejishvili,Unified Team,,EUN
Wrestling,barcelona-1992,"Welterweight, Freestyle (≤74 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/jang-soon-park,Jang-Soon PARK,Republic of Korea,KR,KOR
Wrestling,barcelona-1992,"Welterweight, Freestyle (≤74 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/kenneth-monday,Kenneth MONDAY,United States of America,US,USA
Wrestling,barcelona-1992,"Welterweight, Freestyle (≤74 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/amir-reza-khadem-azghadi,Amir Reza KHADEM AZGHADI,Islamic Republic of Iran,IR,IRI
Wrestling,barcelona-1992,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/maik-bullmann,Maik BULLMANN,Germany,DE,GER
Wrestling,barcelona-1992,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/hakki-basar,Hakki BASAR,Turkey,TR,TUR
Wrestling,barcelona-1992,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gogi-koguashvili,Gogi KOGUASHVILI,Unified Team,,EUN
Wrestling,barcelona-1992,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,GOLD,Athlete,,,Il-Ong Kim,Democratic People's Republic of Korea,KP,PRK
Wrestling,barcelona-1992,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/jong-shin-kim,Jong-Shin KIM,Republic of Korea,KR,KOR
Wrestling,barcelona-1992,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vougar-orudzhov,Vougar ORUDZHOV,Unified Team,,EUN
Wrestling,barcelona-1992,"Featherweight, Freestyle (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-smith-2,John SMITH,United States of America,US,USA
Wrestling,barcelona-1992,"Featherweight, Freestyle (≤62 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/asgari-mohammadian,Asgari MOHAMMADIAN,Islamic Republic of Iran,IR,IRI
Wrestling,barcelona-1992,"Featherweight, Freestyle (≤62 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lazaro-reinoso-martinez,Lazaro REINOSO MARTINEZ,Cuba,CU,CUB
Wrestling,barcelona-1992,"Flyweight, Freestyle (≤52 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/hak-son-li,Hak-Son LI,Democratic People's Republic of Korea,KP,PRK
Wrestling,barcelona-1992,"Flyweight, Freestyle (≤52 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/larry-lee-jones,Larry Lee JONES,United States of America,US,USA
Wrestling,barcelona-1992,"Flyweight, Freestyle (≤52 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/valentin-yordanov-dimitrov,Valentin Yordanov DIMITROV,Bulgaria,BG,BUL
Wrestling,barcelona-1992,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/jon-ronningen,Jon RÖNNINGEN,Norway,NO,NOR
Wrestling,barcelona-1992,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/alfred-ter-mkrtchyan-1,Alfred TER-MKRTCHYAN,Unified Team,,EUN
Wrestling,barcelona-1992,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kyung-kap-min,Kyung-Kap MIN,Republic of Korea,KR,KOR
Wrestling,barcelona-1992,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/alejandro-puerto-diaz,Alejandro PUERTO DIAZ,Cuba,CU,CUB
Wrestling,barcelona-1992,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/serguei-smal,Serguei SMAL,Unified Team,,EUN
Wrestling,barcelona-1992,"Bantamweight, Freestyle (≤57 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yong-sik-kim,Yong Sik KIM,Democratic People's Republic of Korea,KP,PRK
Wrestling,barcelona-1992,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/makharbek-khadartsev,Makharbek KHADARTSEV,Unified Team,,EUN
Wrestling,barcelona-1992,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/kenan-simsek,Kenan SIMSEK,Turkey,TR,TUR
Wrestling,barcelona-1992,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Men,BRONZE,Athlete,,,Chris Campbell,United States of America,US,USA
Wrestling,barcelona-1992,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/mnatsakan-iskandarian,Mnatsakan ISKANDARIAN,Unified Team,,EUN
Wrestling,barcelona-1992,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/jozef-tracz,Jozef TRACZ,Poland,PL,POL
Wrestling,barcelona-1992,"Welterweight, Greco-Roman (≤74 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/torbjoern-kornbakk,Torbjoern KORNBAKK,Sweden,SE,SWE
Wrestling,barcelona-1992,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/akif-pirim,Akif PIRIM,Turkey,TR,TUR
Wrestling,barcelona-1992,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,SILVER,Athlete,,,Sergey Martynov,Unified Team,,EUN
Wrestling,barcelona-1992,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/juan-luis-maren,Juan Luis MAREN,Cuba,CU,CUB
Wrestling,barcelona-1992,"Middleweight, Freestyle (≤82 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kevin-jackson,Kevin JACKSON,United States of America,US,USA
Wrestling,barcelona-1992,"Middleweight, Freestyle (≤82 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/elmadi-jabrailov,Elmadi JABRAILOV,Unified Team,,EUN
Wrestling,barcelona-1992,"Middleweight, Freestyle (≤82 kilograms) Men",Men,BRONZE,Athlete,,,Rasoul Khadem Azgadhi,Islamic Republic of Iran,IR,IRI
Wrestling,barcelona-1992,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/hector-milian-perez,Hector MILIAN PEREZ,Cuba,CU,CUB
Wrestling,barcelona-1992,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,SILVER,Athlete,,,Dennis Koslowski,United States of America,US,USA
Wrestling,barcelona-1992,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergey-demyashkevich,Sergey DEMYASHKEVICH,Unified Team,,EUN
Wrestling,barcelona-1992,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/peter-farkas,Peter FARKAS,Hungary,HU,HUN
Wrestling,barcelona-1992,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/piotr-stepien,Piotr STEPIEN,Poland,PL,POL
Wrestling,barcelona-1992,"Middleweight, Greco-Roman (≤82 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/daulet-turlykhanov,Daulet TURLYKHANOV,Unified Team,,EUN
Wrestling,barcelona-1992,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/oleg-koutcherenko,Oleg KOUTCHERENKO,Unified Team,,EUN
Wrestling,barcelona-1992,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/vincenzo-maenza,Vincenzo MAENZA,Italy,IT,ITA
Wrestling,barcelona-1992,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wilber-sanchez-amita,Wilber SANCHEZ AMITA,Cuba,CU,CUB
Wrestling,barcelona-1992,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/han-bong-an,Han-Bong AN,Republic of Korea,KR,KOR
Wrestling,barcelona-1992,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/rifat-yildiz,Rifat YILDIZ,Germany,DE,GER
Wrestling,barcelona-1992,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/zetian-sheng,Zetian SHENG,People's Republic of China,CN,CHN
Wrestling,barcelona-1992,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-karelin,Aleksandr KARELIN,Unified Team,,EUN
Wrestling,barcelona-1992,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/tomas-johansson,Tomas JOHANSSON,Sweden,SE,SWE
Wrestling,barcelona-1992,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ioan-grigoras,Ioan GRIGORAS,Romania,RO,ROU
Wrestling,barcelona-1992,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/attila-repka,Attila REPKA,Hungary,HU,HUN
Wrestling,barcelona-1992,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/islam-duguchiyev,Islam DUGUCHIYEV,Unified Team,,EUN
Wrestling,barcelona-1992,"Lightweight, Greco-Roman (≤68 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rodney-smith,Rodney SMITH,United States of America,US,USA
Wrestling,barcelona-1992,"Lightweight, Freestyle (≤68 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/arsen-fadzaev-1,Arsen FADZAEV,Unified Team,,EUN
Wrestling,barcelona-1992,"Lightweight, Freestyle (≤68 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/valentin-dotchev-getzov,Valentin Dotchev GETZOV,Bulgaria,BG,BUL
Wrestling,barcelona-1992,"Lightweight, Freestyle (≤68 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kosei-akaishi,Kosei AKAISHI,Japan,JP,JPN
Wrestling,barcelona-1992,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,GOLD,Athlete,,,Leri Khabelovi,Unified Team,,EUN
Wrestling,barcelona-1992,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/heiko-balz,Heiko BALZ,Germany,DE,GER
Wrestling,barcelona-1992,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ali-kayali,Ali KAYALI,Turkey,TR,TUR
Archery,barcelona-1992,individual FITA Olympic round  70m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sebastien-flute,Sebastien FLUTE,France,FR,FRA
Archery,barcelona-1992,individual FITA Olympic round  70m men,Men,SILVER,Athlete,,,Jae-Heon Jeong,Republic of Korea,KR,KOR
Archery,barcelona-1992,individual FITA Olympic round  70m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/simon-terry,Simon TERRY,Great Britain,GB,GBR
Archery,barcelona-1992,team FITA Olympic round  70m women,Women,GOLD,GameTeam,Republic of Korea team,,,Republic of Korea,KR,KOR
Archery,barcelona-1992,team FITA Olympic round  70m women,Women,SILVER,GameTeam,People's Republic of China team,,,People's Republic of China,CN,CHN
Archery,barcelona-1992,team FITA Olympic round  70m women,Women,BRONZE,GameTeam,Unified Team team,,,Unified Team,,EUN
Archery,barcelona-1992,Individual Competition women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/youn-jeong-cho,Youn-Jeong CHO,Republic of Korea,KR,KOR
Archery,barcelona-1992,Individual Competition women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/soo-nyung-kim,Soo-Nyung KIM,Republic of Korea,KR,KOR
Archery,barcelona-1992,Individual Competition women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/natalia-valeeva,Natalia VALEEVA,Unified Team,,EUN
Archery,barcelona-1992,team FITA Olympic round  70m men,Men,GOLD,GameTeam,Spain team,,,Spain,ES,ESP
Archery,barcelona-1992,team FITA Olympic round  70m men,Men,SILVER,GameTeam,Finland team,,,Finland,FI,FIN
Archery,barcelona-1992,team FITA Olympic round  70m men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Basketball,barcelona-1992,basketball men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Basketball,barcelona-1992,basketball men,Men,SILVER,GameTeam,Croatia team,,,Croatia,HR,CRO
Basketball,barcelona-1992,basketball men,Men,BRONZE,GameTeam,Lithuania team,,,Lithuania,LT,LTU
Basketball,barcelona-1992,basketball women,Women,GOLD,GameTeam,Unified Team team,,,Unified Team,,EUN
Basketball,barcelona-1992,basketball women,Women,SILVER,GameTeam,People's Republic of China team,,,People's Republic of China,CN,CHN
Basketball,barcelona-1992,basketball women,Women,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Canoe Slalom,barcelona-1992,C1 canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lukas-pollert,Lukas POLLERT,Czechoslovakia,CSHH,TCH
Canoe Slalom,barcelona-1992,C1 canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gareth-john-marriott,Gareth John MARRIOTT,Great Britain,GB,GBR
Canoe Slalom,barcelona-1992,C1 canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jacky-avril,Jacky AVRIL,France,FR,FRA
Canoe Slalom,barcelona-1992,C2 canoe double men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/scott-strausbaugh,Scott STRAUSBAUGH,United States of America,US,USA
Canoe Slalom,barcelona-1992,C2 canoe double men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/joseph-jacobi,Joseph JACOBI,United States of America,US,USA
Canoe Slalom,barcelona-1992,C2 canoe double men,Men,SILVER,GameTeam,Czechoslovakia team #1,https://olympics.com/en/athletes/miroslav-simek,Miroslav SIMEK,Czechoslovakia,CSHH,TCH
